run   lumisection evt
304562 394 590311555
304562 396 593300073
303998 174 232857262
304625 125 125319135
304616 450 716716355
304616 453 722268022
304671 180 265535890
304671 331 525035722
304671 603 975358902
304616 505 818681408
304671 774 1282238050
304662 81 128160372
304738 120 212603405
304738 84 148415711
304062 1856 2267087152
304738 106 187840578
304738 183 321439741
304738 308 527039075
304738 747 1286743096
304738 759 1306698664
304778 887 1334676475
304777 57 96867125
304777 252 434355380
304740 64 64615029
304740 113 113040475
304777 296 495372533
304062 204 274316915
304062 749 1129665137
304797 354 637901201
304209 181 265461803
304333 197 274758272
304562 633 1055923941
304562 691 1168764165
304776 68 62844780
304778 211 391690389
304778 438 759060656
304778 156 295791835
304778 364 646668408
304778 681 1096315820
304062 757 1140220392
303999 129 227859361
303999 453 732213596
304738 887 1516685362
304778 1275 1709852234
304738 354 601433505
304738 355 603177344
304777 9 14552580
304778 143 272064485
304738 1551 2336167909
304738 401 681853660
304778 544 915253519
304778 615 1011325638
304778 806 1246101539
304778 1205 1648018105
304738 616 1060030657
304738 616 1058701459
303999 420 682978002
304740 187 186116716
304778 619 1016672838
304738 577 986397309
304738 1250 2008683968
304738 856 1466000573
304738 1394 2171847210
304738 1200 1948559127
304738 1253 2012093294
304777 205 355138461
304778 1042 1494069308
304778 1252 1689202804
304062 1156 1618563123
304062 371 559248891
304062 1267 1734693434
304062 1659 2105277527
304062 1575 2033817920
304144 1094 1860256956
304144 372 600268008
304144 524 898551789
304144 422 694246615
304144 908 1580009629
304144 1046 1788779681
304144 1011 1736882607
304144 2406 3172881276
304144 1556 2421214779
304144 902 1571061301
304144 855 1500545312
304158 1207 1520413770
303948 821 1290709372
304158 420 457831909
304169 59 21535289
304169 127 136959862
304158 977 1253885470
304158 1395 1709955265
304158 595 736434002
304158 631 789766176
304158 879 1127723478
304158 884 1135136631
304158 1007 1292271779
304158 482 556371805
304158 1100 1404417639
304169 492 772668321
304158 532 637992601
304169 877 1298593552
303948 1227 1788192689
303885 1432 1825412625
304158 1835 2095545077
304170 271 248792712
304158 694 876766578
304169 596 932888239
304169 1411 1865378275
304169 948 1381193277
304158 2006 2228335915
303948 513 829686172
304169 1092 1541631459
304169 99 85093675
304169 1278 1731451071
304169 408 638988681
303948 1038 1572153829
303948 1205 1765126848
303948 1333 1900601270
304169 716 1099057715
304169 849 1264900697
304170 287 261928035
304170 501 436362666
305045 199 360730736
305081 849 1444223886
305237 3 5103194
305207 1019 1655403041
305207 510 801402795
305207 62 39320291
305081 972 1652357318
305183 18 29898602
305183 36 61389967
305183 182 305273377
305186 210 328161887
305186 131 203985059
305636 1290 2315944167
305636 2293 3605339264
305112 1175 1998313784
305204 520 861372976
305636 1962 3241258854
305112 749 1274586489
305112 749 1274720084
305112 834 1426495743
305112 238 342173942
305202 551 840326469
305044 181 296635499
305112 399 652855758
305112 677 1151101609
305204 108 180237696
305204 645 1030854720
305636 2354 3671519085
305204 891 1331056618
305188 939 1375319955
305112 605 1029581537
305112 1266 2128917414
305112 929 1595228426
305188 709 1092629281
305636 1043 1873639440
305112 1368 2264987897
305045 463 781575413
305202 622 958625398
305112 591 1003000299
305112 698 1183983398
305204 427 719974805
305636 2275 3585947463
305636 1793 3033953403
305112 1013 1743404258
305202 318 454621528
305112 1434 2347648383
305202 614 945369145
305202 614 943902721
305112 1324 2207098360
305046 440 459040135
305059 267 351892013
305204 442 743193005
306092 563 1046916438
305186 39 45660873
305636 1500 2637641697
305636 2003 3288478231
305202 196 241810343
305202 547 832495838
305202 345 499597947
305636 856 1508125953
305045 104 191395752
305046 333 355840573
305044 65 103810846
305204 229 389750901
305204 283 482634549
305336 51 42770123
305341 368 621703010
305336 106 145610317
305336 107 147782882
305336 93 121638399
305314 34 40802184
305314 230 265046250
305314 234 269871761
305314 376 412620951
305045 794 1250144741
305207 164 219635707
305207 294 444305161
305207 668 1043550488
305207 366 564232308
305207 271 404744023
305207 916 1468797937
305208 268 431174979
305237 7 13912624
305282 123 121919359
305247 73 54741133
305248 770 1362580673
305044 71 115119200
305045 666 1085141605
305237 28 51726327
305237 936 1764125330
305248 361 642946659
305636 436 738649624
305248 840 1469789972
305248 843 1474783840
305237 542 1018975787
305248 283 495237965
305064 112 173645100
305044 104 173525573
305590 263 367409311
305636 87 74776820
305248 642 1143650032
305252 414 483047622
305237 307 593801554
305247 206 312451616
305248 822 1442797926
305045 296 515106590
305248 610 1090203072
305590 565 729928187
305248 212 377147793
305636 238 369428427
306169 97 81100399
305248 861 1501236516
305237 749 1407030921
305248 25 44288161
305590 543 705215590
305248 388 695991163
305247 89 84893938
305247 282 459545861
305248 79 143403009
305636 155 208710570
305636 364 606416769
305248 139 237826296
305636 289 465072330
305252 514 583347423
305590 483 636635449
305310 188 277178472
305310 136 176315634
305311 95 157335151
305059 348 479953406
305112 176 221943608
305338 30 54305732
305311 17 29072202
305313 117 207208168
305341 121 211400095
305313 383 661260856
305313 565 928415690
305314 81 95923438
305341 257 436472101
305045 851 1323619156
305341 238 404044846
305351 159 283788577
305351 107 192556570
305351 373 642113054
305365 390 649957907
305365 105 180049748
305365 30 52140705
305365 346 580164898
305364 128 161491423
305518 247 472417381
305518 260 495921674
305365 187 317729249
305365 196 334056291
305365 814 1377714556
305366 740 1103598533
305366 331 564865653
305366 1097 1475137063
305366 584 914464995
305366 623 964152493
305366 456 749434027
305376 134 146585244
305377 1302 2302375117
305376 147 168826878
305377 204 358292310
305377 275 497246566
305405 65 115425031
305377 1437 2478032263
305377 1206 2169276143
305377 622 1118689439
305377 641 1156332325
305377 453 824134495
305377 1063 1950955024
305377 826 1522844719
305377 698 1268104095
305377 1509 2565019088
305045 410 698381797
305377 1123 2044284353
305377 1221 2190681025
305405 141 253716530
305840 491 903408934
305405 386 691668855
305405 443 792107166
305405 530 936843601
305406 130 224742229
305406 143 251808308
305840 34 60896489
305440 57 79452083
305441 42 71661590
305406 912 1611861746
305406 1187 1968832629
305840 586 1067033442
305840 596 1082672689
305045 739 1180657154
305862 98 58748694
305898 496 806180177
305440 37 43138840
305842 239 273909966
305842 366 408243119
305840 538 985885341
305840 791 1381550225
305842 488 535009713
305840 340 631809471
305441 113 174790660
305440 115 183523872
305902 357 554632926
305842 584 630605523
305516 108 131668260
305059 94 65284826
305518 156 300834076
305516 628 1018909642
305586 383 647756488
305589 122 232818172
305518 992 1598269052
305516 288 451336269
305516 301 476153959
305586 272 439488908
305518 546 982261959
305586 485 835889511
305114 181 204684180
305589 90 169978149
305518 451 830142800
305589 127 244399891
305589 49 89155098
305589 75 140808506
305586 178 262883660
305518 150 289396221
305517 16 22712018
305518 769 1303188706
305516 575 949146526
305045 360 619961074
305064 148 236644068
305589 265 512322554
305589 273 528254120
305518 831 1387210604
305586 304 499565859
305589 631 1151378673
305586 144 199251234
305586 541 920887924
305586 489 843090470
305114 108 124017143
305113 44 44297258
305636 890 1574714170
305821 714 1192680010
305814 250 347848232
305814 638 1019072338
305809 102 119976376
305809 175 256849496
305766 668 1169905739
305814 419 653017120
305766 116 145046988
305821 799 1350086850
305766 270 445889931
305821 698 1168128050
305821 700 1169968106
305821 421 710754213
305766 396 690301607
305766 538 936422277
305766 257 423091416
305766 438 768943622
305766 457 803700072
305766 466 820219255
305059 229 291374070
305809 164 236080649
305766 328 558361545
305766 779 1379778641
305814 532 836150032
305064 177 286903750
305186 109 161332861
305186 208 325635890
305814 153 160765558
305821 66 45957484
305821 406 684379683
305821 441 744846694
305814 554 874302030
305814 1620 2666834940
305821 211 325536067
305821 306 501028576
305814 1360 2293183084
305814 1716 2792611645
305814 477 753624727
305814 788 1295778382
